source,product_title,average_rating,review_title,content,rating,likes
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good earphones,I have 2 other earphones in the house a senhiser 220 which is 7 years old and going strong and moto 4 years old. One very odd thing i found in this one is this actually sounds beeter over bluetooth than wired.... Tested on samsung a52 which has excellent 3.5 connectivity.  With cord sound is avg.  The sound stage is okish.  The depth is good  bass and treble i. e  good enough for 60s to 90s songs.  ARR also sounds good.  Slow rock (MLTR) is above avg and recent tamil songs are good.  All comparisions with the other 2 head phones.  I am a purist and do not prefer heavy bass.  This will appeal to such lot.,4.0,8
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,"Not enough bass, Amazing sound Clarity",The bass on these headphones is a bit lacking however the clarity and mid end and high end make up for it as it is amazing and there is more than adequate physical noise cancellation but still allows u to listen to IRL sound,4.0,1
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Worth the try,I used the product for months now. Its might hurt your ear more than an hour cannot use for long bass is not that good but sound quality is and it's comfortable for short time,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Review after using for one year!!,I have been using this headphone for a year now. In one year all the cloths  given above the coushin of the headphone or whatever it is called came off. Sometimes it automatically get disconnected then you have to manually connect it again. Talking about the battery it is pretty good. Battery performance didn't depleted much in this much of time. Sound quality is also good you will get enough bass. Only problem is that mic is not so good and Bluetooth sometimes get disconnected automatically and coushins are not so good. Sound and battery life is good. I would recommend if you have budget under 2000 then definitely go for this one unless you want to record your voice using this headphone. You can use this headphone for calling. Also If you are a hardcore music lover the. You may get little disappointment bass is good but not that much and after one year the bass has become less.,4.0,48
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good product,Product was good but the cushion cover quality were bad because after 2 weeks cover material coming off slowly. Boat need to work on the cushion cover quality.,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,For music just go for it.,"It's an amazing product for music but it's very heavy on head ,you can not wear it for a long time but the sound quality is amazing for listening music only.Calls are not possible because microphones are very bad.Y You and the other person can not listen anything .",4.0,2
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Awesome boat product!,Product is good! Noise cancellation is OK. Quite irritating at full volume but definitely sounds best at 60%-70% volume. Very comfortable over the ear headphone. Baught this product at 1499/- so as price is considered product does not worth more than this price as I can see current price is 2199/-,4.0,2
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Sound quality using aux cable is very poor.,Sound quality using aux cable is very poor. Noise cancellation is good. But Bluetooth range is around 4 meters. At 5 meter distance it's connection cuts continuously,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good at this budget price.,Good Noise cancellation and sound for over the ear catagory Bluetooth headphones. Go for it if you have limited budget.,4.0,1
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,An outdated beast.,Product is good. Physical noise cancellation not up to the mark. Decent bass is providing. Overall satisfied.,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good earphones,I have 2 other earphones in the house a senhiser 220 which is 7 years old and going strong and moto 4 years old. One very odd thing i found in this one is this actually sounds beeter over bluetooth than wired.... Tested on samsung a52 which has excellent 3.5 connectivity.  With cord sound is avg.  The sound stage is okish.  The depth is good  bass and treble i. e  good enough for 60s to 90s songs.  ARR also sounds good.  Slow rock (MLTR) is above avg and recent tamil songs are good.  All comparisions with the other 2 head phones.  I am a purist and do not prefer heavy bass.  This will appeal to such lot.,4.0,8
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,"Not enough bass, Amazing sound Clarity",The bass on these headphones is a bit lacking however the clarity and mid end and high end make up for it as it is amazing and there is more than adequate physical noise cancellation but still allows u to listen to IRL sound,4.0,1
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Worth the try,I used the product for months now. Its might hurt your ear more than an hour cannot use for long bass is not that good but sound quality is and it's comfortable for short time,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Review after using for one year!!,I have been using this headphone for a year now. In one year all the cloths  given above the coushin of the headphone or whatever it is called came off. Sometimes it automatically get disconnected then you have to manually connect it again. Talking about the battery it is pretty good. Battery performance didn't depleted much in this much of time. Sound quality is also good you will get enough bass. Only problem is that mic is not so good and Bluetooth sometimes get disconnected automatically and coushins are not so good. Sound and battery life is good. I would recommend if you have budget under 2000 then definitely go for this one unless you want to record your voice using this headphone. You can use this headphone for calling. Also If you are a hardcore music lover the. You may get little disappointment bass is good but not that much and after one year the bass has become less.,4.0,48
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good product,Product was good but the cushion cover quality were bad because after 2 weeks cover material coming off slowly. Boat need to work on the cushion cover quality.,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,For music just go for it.,"It's an amazing product for music but it's very heavy on head ,you can not wear it for a long time but the sound quality is amazing for listening music only.Calls are not possible because microphones are very bad.Y You and the other person can not listen anything .",4.0,2
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Awesome boat product!,Product is good! Noise cancellation is OK. Quite irritating at full volume but definitely sounds best at 60%-70% volume. Very comfortable over the ear headphone. Baught this product at 1499/- so as price is considered product does not worth more than this price as I can see current price is 2199/-,4.0,2
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Sound quality using aux cable is very poor.,Sound quality using aux cable is very poor. Noise cancellation is good. But Bluetooth range is around 4 meters. At 5 meter distance it's connection cuts continuously,4.0,0
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,Good at this budget price.,Good Noise cancellation and sound for over the ear catagory Bluetooth headphones. Go for it if you have limited budget.,4.0,1
amazon,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",4.1,An outdated beast.,Product is good. Physical noise cancellation not up to the mark. Decent bass is providing. Overall satisfied.,4.0,0
amazon,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Aqua Blue)",4.1,The seller cheated me by sending a used/refurbished/faulty product,"After buying this headphone, the seller delivered a refurbished, or already used product, the headset had worse bt range, and the right side speaker was faulty. So, please make sure to test this product thoroughly within the replace duration set by Amazon. As for the product itself, its good enough for this price range, the speakers are pretty good, and the bass is fine as well, same goes for the bt range. If you are planning to game with this, then don't, specially for pc as the sound is pretty muffled and the 3D Surround is non existent. The build quality is good, but if you have a larger head, then this will be very tight, like very tight, so should go for other options. If you are buying a bt headset with a mic for the first time then let me warn you that, you cant use your mic and listen to sound at the same time, that is because this headset use BT 4.2, which is somewhat outdated considering today's standards, so basically, BT either receives input (The music you are listening to) or transmits output (your voice through you mic). Another reason to not buy this for gaming, as well as  office work. This product is best for basic day to day usage, like listening to music or watching YouTube. That's all, Thanks (Dhanyawaad)",4.0,63
